ic:種別,ic:名称,odp:standardAreaCode,ic:都道府県,ic:市区町村,schema:address,ic:緯度,ic:経度,sabaecc:geo3x3
避難所,東伊興小学校,131211,東京都,足立区,東京都足立区東伊興1-4-15,35.802523,139.785312,E91396945455648
避難所,第一中学校,131211,東京都,足立区,東京都足立区千住河原町4-7,35.743601,139.795328,E91396918523591
避難所,千寿桜堤中学校,131211,東京都,足立区,東京都足立区柳原2-49-1,35.749583,139.812875,E91396919482652
避難所,千寿青葉中学校,131211,東京都,足立区,東京都足立区千住緑町1-4-16,35.742250,139.792090,E91396918279272
避難所,第四中学校,131211,東京都,足立区,東京都足立区梅島1-2-33,35.771266,139.802230,E91396942621841
避難所,第五中学校,131211,東京都,足立区,東京都足立区西新井本町2-3-1,35.777380,139.775901,E91396941682851
避難所,第六中学校,131211,東京都,足立区,東京都足立区本木西町16-1,35.762815,139.779793,E91396941336462
避難所,第七中学校,131211,東京都,足立区,東京都足立区関原3-32-14,35.773330,139.786202,E91396942429864
避難所,第九中学校,131211,東京都,足立区,東京都足立区梅田6-32-1,35.770270,139.796577,E91396942297951
避難所,第十中学校,131211,東京都,足立区,東京都足立区梅島3-23-3,35.777187,139.793471,E91396942581676
避難所,第十一中学校,131211,東京都,足立区,東京都足立区弘道1-38-15,35.769901,139.813271,E91396943189461
避難所,第十二中学校,131211,東京都,足立区,東京都足立区大谷田1-37-1,35.780011,139.847385,E91396951813624
避難所,第十三中学校,131211,東京都,足立区,東京都足立区神明南1-16-1,35.790750,139.828748,E91396946316887
避難所,第十四中学校,131211,東京都,足立区,東京都足立区西竹の塚1-8-1,35.793429,139.788181,E91396945165586
避難所,江南中学校,131211,東京都,足立区,東京都足立区宮城1-8-4,35.758067,139.754954,E91396917748952
避難所,新田学園第一校舎,131211,東京都,足立区,東京都足立区新田3-34-2,35.769408,139.746515,E91396863376886
避難所,鹿浜菜の花中学校,131211,東京都,足立区,東京都足立区江北7-17-11,35.784912,139.754874,E91396941748349
避難所,東島根中学校,131211,東京都,足立区,東京都足立区平野1-27-2,35.781100,139.808509,E91396943714553
避難所,渕江中学校,131211,東京都,足立区,東京都足立区保木間3-6-6,35.796170,139.803551,E91396945385299
避難所,竹の塚中学校,131211,東京都,足立区,東京都足立区西保木間4-12-13,35.804871,139.795232,E91396945583857
避難所,東綾瀬中学校,131211,東京都,足立区,東京都足立区綾瀬3-23-14,35.766081,139.826705,E91396943344821
避難所,青井中学校,131211,東京都,足立区,東京都足立区青井4-19-1,35.775734,139.819041,E91396943548367
避難所,花畑中学校,131211,東京都,足立区,東京都足立区花畑1-31-1,35.800767,139.814889,E91396946437955
避難所,蒲原中学校,131211,東京都,足立区,東京都足立区東和3-17-15,35.772619,139.836675,E91396951418162
避難所,西新井中学校,131211,東京都,足立区,東京都足立区西新井7-22-1,35.782730,139.771467,E91396941941116
避難所,入谷中学校,131211,東京都,足立区,東京都足立区入谷3-6-1,35.809464,139.760981,E91396944738616
避難所,江北桜中学校,131211,東京都,足立区,東京都足立区江北1-17-1,35.776697,139.765909,E91396941581262
避難所,伊興中学校,131211,東京都,足立区,東京都足立区伊興5-17-1,35.799663,139.781352,E91396945414925
避難所,花畑北中学校,131211,東京都,足立区,東京都足立区花畑6-12-35,35.807255,139.816549,E91396946733257
避難所,谷中中学校,131211,東京都,足立区,東京都足立区谷中3-14-1,35.780053,139.835599,E91396951711429
避難所,花保中学校,131211,東京都,足立区,東京都足立区南花畑2-41-1,35.792705,139.818235,E91396946242781
避難所,栗島中学校,131211,東京都,足立区,東京都足立区中央本町5-23-1,35.778088,139.810818,E91396943476655
避難所,扇中学校,131211,東京都,足立区,東京都足立区扇3-18-14,35.772656,139.771642,E91396941617165
避難所,加賀中学校,131211,東京都,足立区,東京都足立区加賀2-25-22,35.792952,139.760412,E91396944165153
避難所,入谷南中学校,131211,東京都,足立区,東京都足立区入谷1-24-1,35.804448,139.765617,E91396944581463
避難所,六月中学校,131211,東京都,足立区,東京都足立区六月1-30-1,35.788244,139.800510,E91396942978644
避難所,都立江北高校,131211,東京都,足立区,東京都足立区西綾瀬4-14-30,35.767509,139.820902,E91396943281318
避難所,都立足立高校,131211,東京都,足立区,東京都足立区中央本町1-3-9,35.770742,139.804875,E91396942623396
避難所,都立荒川商業高校,131211,東京都,足立区,東京都足立区小台2-1-31,35.755571,139.761449,E91396917763431
避難所,都立足立工業高校,131211,東京都,足立区,東京都足立区西新井4-30-1,35.787968,139.777792,E91396941997193
避難所,都立淵江高校,131211,東京都,足立区,東京都足立区東保木間2-10-1,35.792311,139.811729,E91396946151645
避難所,都立足立西高校,131211,東京都,足立区,東京都足立区江北5-7-1,35.776671,139.768346,E91396941591117
避難所,都立足立東高校,131211,東京都,足立区,東京都足立区大谷田2-3-5,35.781305,139.845455,E91396951814931
避難所,都立青井高校,131211,東京都,足立区,東京都足立区青井1-7-35,35.773576,139.812122,E91396943452116
避難所,都立足立新田高校,131211,東京都,足立区,東京都足立区新田2-10-16,35.770155,139.741310,E91396863297813
避難所,東京朝鮮第四初中級学校,131211,東京都,足立区,東京都足立区興野1-18-12,35.767788,139.781132,E91396942171532
避難所,東京未来大学,131211,東京都,足立区,東京都足立区千住曙町34-12,35.743140,139.817316,E91396919511153
避難所,東京芸術大学千住校地,131211,東京都,足立区,東京都足立区千住1-25-1,35.747112,139.802083,E91396918654123
避難所,帝京科学大学,131211,東京都,足立区,東京都足立区千住桜木2-2-1,35.753623,139.789567,E91396918736637
避難所,帝京科学大学2号館,131211,東京都,足立区,東京都足立区千住元町34-1,35.755871,139.791522,E91396918842688
避難所,東京電機大学東京千住アネックス,131211,東京都,足立区,東京都足立区千住旭町38-1,35.750963,139.807793,E91396918696952
避難所,足立学園,131211,東京都,足立区,東京都足立区千住旭町40-24,35.750149,139.807081,E91396918696121
避難所,潤徳女子高校,131211,東京都,足立区,東京都足立区千住2-11,35.749412,139.800822,E91396918672396
避難所,旧本木東小学校,131211,東京都,足立区,東京都足立区本木1-14-15,35.762952,139.786459,E91396942126685
避難所,鹿浜五色桜小学校,131211,東京都,足立区,東京都足立区鹿浜4-20-22,35.780637,139.760033,E91396941734322
避難所,四ツ木中学校,131229,東京都,葛飾区,東京都葛飾区四つ木4-22-1,35.739023,139.835100,E91396919369315
避難所,大道中学校,131229,東京都,葛飾区,東京都葛飾区四つ木5-22-1,35.744522,139.842878,E91396927435541
避難所,よつぎ小学校,131229,東京都,葛飾区,東京都葛飾区四つ木4-8-1,35.736997,139.834086,E91396919362315
避難所,渋江小学校,131229,東京都,葛飾区,東京都葛飾区東四つ木2-13-1,35.730817,139.842458,E91396924767998
避難所,木根川小学校,131229,東京都,葛飾区,東京都葛飾区東四つ木1-10-1,35.727899,139.840444,E91396924752363
避難所,中川中学校,131229,東京都,葛飾区,東京都葛飾区東四つ木1-3-1,35.725968,139.841315,E91396924726358
避難所,本田小学校,131229,東京都,葛飾区,東京都葛飾区立石1-7-23,35.737264,139.844984,E91396927241279
避難所,川端小学校,131229,東京都,葛飾区,東京都葛飾区東立石1-2-1,35.731984,139.845860,E91396924875163
避難所,本田中学校,131229,東京都,葛飾区,東京都葛飾区東立石4-7-1,35.732461,139.852458,E91396924895684
避難所,葛飾小学校,131229,東京都,葛飾区,東京都葛飾区青戸1-3-1,35.742342,139.854843,E91396927378187
避難所,清和小学校,131229,東京都,葛飾区,東京都葛飾区立石6-2-1,35.743115,139.848894,E91396927522138
避難所,梅田小学校,131229,東京都,葛飾区,東京都葛飾区立石3-24-1,35.741638,139.844295,E91396927196679
避難所,立石中学校,131229,東京都,葛飾区,東京都葛飾区立石6-3-1,35.743944,139.848640,E91396927522772
避難所,白鳥小学校,131229,東京都,葛飾区,東京都葛飾区白鳥3-4-1,35.750571,139.844140,E91396927496538
避難所,亀青小学校,131229,東京都,葛飾区,東京都葛飾区青戸8-17-1,35.758884,139.852512,E91396927892685
避難所,青戸小学校,131229,東京都,葛飾区,東京都葛飾区青戸6-18-1,35.751551,139.857106,E91396927687515
避難所,堀切小学校,131229,東京都,葛飾区,東京都葛飾区堀切2-42-1,35.744301,139.828655,E91396919616272
避難所,堀切中学校,131229,東京都,葛飾区,東京都葛飾区堀切1-36-1,35.741501,139.832789,E91396919394546
避難所,旧東堀切小学校,131229,東京都,葛飾区,東京都葛飾区堀切3-34-1,35.744348,139.834486,E91396919636179
避難所,綾南小学校,131229,東京都,葛飾区,東京都葛飾区堀切1-22-1,35.739905,139.830623,E91396919358796
避難所,旧小谷野小学校,131229,東京都,葛飾区,東京都葛飾区堀切4-60-1,35.749679,139.825885,E91396919593569
避難所,宝木塚小学校,131229,東京都,葛飾区,東京都葛飾区宝町2-29-23,35.744802,139.838256,E91396927416928
避難所,青葉中学校,131229,東京都,葛飾区,東京都葛飾区堀切8-12-1,35.756925,139.833809,E91396919965813
避難所,上千葉小学校,131229,東京都,葛飾区,東京都葛飾区東堀切3-26-1,35.754198,139.838649,E91396927724789
避難所,双葉中学校,131229,東京都,葛飾区,東京都葛飾区お花茶屋1-10-1,35.750004,139.838488,E91396927481748
避難所,東綾瀬小学校,131229,東京都,葛飾区,東京都葛飾区堀切6-21-1,35.753785,139.832140,E91396919926681
避難所,南綾瀬小学校,131229,東京都,葛飾区,東京都葛飾区堀切6-1-1,35.751853,139.828285,E91396919679711
避難所,松上小学校,131229,東京都,葛飾区,東京都葛飾区西新小岩2-1-1,35.717772,139.853195,E91396924539253
避難所,上平井小学校,131229,東京都,葛飾区,東京都葛飾区西新小岩4-22-1,35.722802,139.851760,E91396924595119
避難所,二上小学校,131229,東京都,葛飾区,東京都葛飾区東新小岩7-18-1,35.724719,139.854965,E91396924678798
避難所,上平井中学校,131229,東京都,葛飾区,東京都葛飾区東新小岩4-2-1,35.724869,139.860490,E91396924931341
避難所,小松中学校,131229,東京都,葛飾区,東京都葛飾区新小岩4-30-1,35.720508,139.864348,E91396925445855
避難所,小松南小学校,131229,東京都,葛飾区,東京都葛飾区新小岩2-25-1,35.716886,139.863811,E91396925414396
避難所,旧松南小学校,131229,東京都,葛飾区,東京都葛飾区新小岩3-25-1,35.713588,139.865932,E91396925184112
避難所,奥戸小学校,131229,東京都,葛飾区,東京都葛飾区奥戸8-20-17,35.739124,139.865823,E91396928149365
避難所,南奥戸小学校,131229,東京都,葛飾区,東京都葛飾区奥戸3-5-1,35.731695,139.860208,E91396924991846
避難所,高砂小学校,131229,東京都,葛飾区,東京都葛飾区高砂3-30-1,35.746832,139.870030,E91396928462719
避難所,奥戸中学校,131229,東京都,葛飾区,東京都葛飾区細田1-6-1,35.737176,139.871105,E91396928163181
避難所,鎌倉小学校,131229,東京都,葛飾区,東京都葛飾区鎌倉4-24-1,35.747028,139.882350,E91396928642786
避難所,青戸中学校,131229,東京都,葛飾区,東京都葛飾区青戸5-10-1,35.751291,139.853390,E91396927599342
避難所,中青戸小学校,131229,東京都,葛飾区,東京都葛飾区青戸4-24-1,35.750519,139.851807,E91396927595425
避難所,こすげ小学校,131229,東京都,葛飾区,東京都葛飾区小菅3-8-1,35.754434,139.824209,E91396919837393
避難所,綾瀬中学校,131229,東京都,葛飾区,東京都葛飾区小菅2-12-1,35.753424,139.824598,E91396919835272
避難所,西小菅小学校,131229,東京都,葛飾区,東京都葛飾区小菅1-25-1,35.756273,139.817784,E91396919844311
避難所,新宿小学校,131229,東京都,葛飾区,東京都葛飾区新宿2-26-1,35.763009,139.858114,E91396951325577
避難所,新宿中学校,131229,東京都,葛飾区,東京都葛飾区新宿3-20-10,35.761270,139.863316,E91396928777885
避難所,住吉小学校,131229,東京都,葛飾区,東京都葛飾区高砂8-14-1,35.754573,139.867024,E91396928728421
避難所,柴原小学校,131229,東京都,葛飾区,東京都葛飾区金町1-15-1,35.762902,139.867236,E91396952125571
避難所,北野小学校,131229,東京都,葛飾区,東京都葛飾区柴又3-10-1,35.759720,139.871576,E91396928796538
避難所,桜道中学校,131229,東京都,葛飾区,東京都葛飾区柴又4-3-1,35.752601,139.873032,E91396928812418
避難所,柴又小学校,131229,東京都,葛飾区,東京都葛飾区柴又4-30-1,35.753055,139.877203,E91396928823758
避難所,金町小学校,131229,東京都,葛飾区,東京都葛飾区金町3-44-1,35.766456,139.877439,E91396952259215
避難所,常盤中学校,131229,東京都,葛飾区,東京都葛飾区金町2-11-1,35.763057,139.871065,E91396952136716
避難所,末広小学校,131229,東京都,葛飾区,東京都葛飾区金町4-21-1,35.766583,139.865258,E91396952149245
避難所,金町中学校,131229,東京都,葛飾区,東京都葛飾区南水元3-1-1,35.773995,139.865289,E91396952443543
避難所,半田小学校,131229,東京都,葛飾区,東京都葛飾区東金町5-16-1,35.777601,139.876717,E91396952585311
避難所,原田小学校,131229,東京都,葛飾区,東京都葛飾区東金町2-16-1,35.773694,139.868174,E91396952453165
避難所,水元中学校,131229,東京都,葛飾区,東京都葛飾区水元3-20-1,35.782734,139.865270,E91396952743218
避難所,花の木小学校,131229,東京都,葛飾区,東京都葛飾区南水元3-2-1,35.774228,139.864384,E91396952442826
避難所,水元小学校,131229,東京都,葛飾区,東京都葛飾区水元4-21-1,35.787999,139.863782,E91396952777392
避難所,亀有中学校,131229,東京都,葛飾区,東京都葛飾区亀有1-23-1,35.760196,139.847196,E91396927876892
避難所,道上小学校,131229,東京都,葛飾区,東京都葛飾区亀有4-35-1,35.763857,139.845133,E91396951217564
避難所,中之台小学校,131229,東京都,葛飾区,東京都葛飾区亀有5-2-1,35.766385,139.843226,E91396951165978
避難所,一之台中学校,131229,東京都,葛飾区,東京都葛飾区西亀有4-1-1,35.764228,139.838103,E91396951119947
避難所,東柴又小学校,131229,東京都,葛飾区,東京都葛飾区柴又5-12-15,35.752721,139.880678,E91396928833567
避難所,飯塚小学校,131229,東京都,葛飾区,東京都葛飾区南水元1-13-1,35.776976,139.857824,E91396951682419
避難所,西亀有小学校,131229,東京都,葛飾区,東京都葛飾区西亀有2-42-1,35.760732,139.834685,E91396919999439
避難所,高砂中学校,131229,東京都,葛飾区,東京都葛飾区高砂3-32-1,35.746039,139.869530,E91396928437898
避難所,旧明石小学校,131229,東京都,葛飾区,東京都葛飾区鎌倉2-12-1,35.747809,139.874893,E91396928546926
避難所,上小松小学校,131229,東京都,葛飾区,東京都葛飾区奥戸4-1-4,35.728246,139.862548,E91396924963642
避難所,幸田小学校,131229,東京都,葛飾区,東京都葛飾区西水元3-24-12,35.788947,139.849485,E91396954222359
避難所,細田小学校,131229,東京都,葛飾区,東京都葛飾区細田3-20-1,35.741614,139.868392,E91396928186584
避難所,東金町中学校,131229,東京都,葛飾区,東京都葛飾区東金町5-3-1,35.777775,139.873946,E91396952575368
避難所,東金町小学校,131229,東京都,葛飾区,東京都葛飾区東金町1-33-1,35.773917,139.871221,E91396952463435
避難所,葛美中学校,131229,東京都,葛飾区,東京都葛飾区水元2-17-1,35.785163,139.858130,E91396951958542
避難所,新小岩中学校,131229,東京都,葛飾区,東京都葛飾区西新小岩2-1-2,35.717522,139.852182,E91396924535883
避難所,東水元小学校,131229,東京都,葛飾区,東京都葛飾区東水元5-38-1,35.790810,139.867531,E91396955128233
避難所,小松川小学校,131237,東京都,江戸川区,東京都江戸川区平井4-1-23,35.703670,139.847758,E91396921881185
避難所,小松川第二小学校,131237,東京都,江戸川区,東京都江戸川区小松川3-6-4,35.697142,139.849118,E91396921588855
避難所,平井小学校,131237,東京都,江戸川区,東京都江戸川区平井6-35-1,35.710587,139.842254,E91396924164319
避難所,旧平井第二小学校,131237,東京都,江戸川区,東京都江戸川区平井6-1-17,35.706715,139.836379,E91396924111396
避難所,平井西小学校,131237,東京都,江戸川区,東京都江戸川区平井7-22-24,35.714620,139.839332,E91396924187326
避難所,平井東小学校,131237,東京都,江戸川区,東京都江戸川区平井4-28-9,35.708581,139.848032,E91396924227219
避難所,平井南小学校,131237,東京都,江戸川区,東京都江戸川区平井3-3-1,35.701731,139.841581,E91396921764413
避難所,松江小学校,131237,東京都,江戸川区,東京都江戸川区松江1-16-5,35.697858,139.870163,E91396922732459
避難所,西一之江小学校,131237,東京都,江戸川区,東京都江戸川区松江7-17-1,35.689956,139.873631,E91396922515839
避難所,第二松江小学校,131237,東京都,江戸川区,東京都江戸川区松島2-16-20,35.704845,139.861309,E91396921995528
避難所,西小松川小学校,131237,東京都,江戸川区,東京都江戸川区松島3-30-6,35.711648,139.862459,E91396924369263
避難所,大杉小学校,131237,東京都,江戸川区,東京都江戸川区中央2-16-15,35.705951,139.872975,E91396922877666
避難所,大杉第二小学校,131237,東京都,江戸川区,東京都江戸川区大杉3-11-1,35.706726,139.881165,E91396925311175
避難所,第三松江小学校,131237,東京都,江戸川区,東京都江戸川区中央4-13-1,35.709862,139.868064,E91396925153422
避難所,大杉東小学校,131237,東京都,江戸川区,東京都江戸川区西一之江2-8-5,35.700839,139.878984,E91396922861661
避難所,東小松川小学校,131237,東京都,江戸川区,東京都江戸川区東小松川3-27-1,35.693009,139.865982,E91396922454719
避難所,船堀小学校,131237,東京都,江戸川区,東京都江戸川区船堀2-22-22,35.682912,139.862158,E91396921363844
避難所,船堀第二小学校,131237,東京都,江戸川区,東京都江戸川区船堀4-14-4,35.683469,139.868048,E91396922156424
避難所,葛西小学校,131237,東京都,江戸川区,東京都江戸川区中葛西2-4-3,35.671345,139.873909,E91396688815661
避難所,二之江小学校,131237,東京都,江戸川区,東京都江戸川区江戸川6-44,35.675961,139.879282,E91396688868789
避難所,二之江第二小学校,131237,東京都,江戸川区,東京都江戸川区春江町5-13,35.679651,139.876817,E91396922222676
避難所,二之江第三小学校,131237,東京都,江戸川区,東京都江戸川区江戸川5-18-3,35.674392,139.879257,E91396688865452
避難所,第二葛西小学校,131237,東京都,江戸川区,東京都江戸川区東葛西6-33-1,35.662762,139.878547,E91396688537221
避難所,第三葛西小学校,131237,東京都,江戸川区,東京都江戸川区北葛西4-2-19,35.671238,139.861718,E91396687935631
避難所,第四葛西小学校,131237,東京都,江戸川区,東京都江戸川区中葛西8-8-1,35.658848,139.871107,E91396688196155
避難所,第五葛西小学校,131237,東京都,江戸川区,東京都江戸川区北葛西2-13-33,35.674816,139.855781,E91396687946748
避難所,第六葛西小学校,131237,東京都,江戸川区,東京都江戸川区西葛西4-5-1,35.668006,139.864703,E91396688475355
避難所,第七葛西小学校,131237,東京都,江戸川区,東京都江戸川区西葛西7-8-1,35.659973,139.859687,E91396687389394
避難所,南葛西小学校,131237,東京都,江戸川区,東京都江戸川区南葛西5-10-1,35.646705,139.874622,E91396685846268
避難所,南葛西第二小学校,131237,東京都,江戸川区,東京都江戸川区南葛西7-5-9,35.649797,139.880172,E91396685896172
避難所,南葛西第三小学校,131237,東京都,江戸川区,東京都江戸川区南葛西5-2-1,35.643733,139.870823,E91396685735386
避難所,西葛西小学校,131237,東京都,江戸川区,東京都江戸川区西葛西3-9-44,35.668132,139.857420,E91396687684374
避難所,新田小学校,131237,東京都,江戸川区,東京都江戸川区西葛西8-16-1,35.654530,139.862994,E91396688117782
避難所,宇喜田小学校,131237,東京都,江戸川区,東京都江戸川区北葛西5-13-1,35.674462,139.865536,E91396688746647
避難所,清新第一小学校,131237,東京都,江戸川区,東京都江戸川区清新町1-4-19,35.661888,139.852680,E91396687536141
避難所,旧清新第二小学校,131237,東京都,江戸川区,東京都江戸川区清新町2-10-1,35.654938,139.857489,E91396687351379
避難所,清新ふたば小学校,131237,東京都,江戸川区,東京都江戸川区清新町1-1-38,35.657569,139.852943,E91396687269792
避難所,臨海小学校,131237,東京都,江戸川区,東京都江戸川区臨海町2-2-11,35.651532,139.860248,E91396684997884
避難所,東葛西小学校,131237,東京都,江戸川区,東京都江戸川区東葛西8-23-1,35.654114,139.879667,E91396688238564
避難所,瑞江小学校,131237,東京都,江戸川区,東京都江戸川区西瑞江3-39,35.685271,139.887538,E91396922391166
避難所,春江小学校,131237,東京都,江戸川区,東京都江戸川区瑞江1-3-30,35.699180,139.893953,E91396923724866
避難所,新堀小学校,131237,東京都,江戸川区,東京都江戸川区新堀1-32-1,35.704423,139.888136,E91396922994331
避難所,下鎌田小学校,131237,東京都,江戸川区,東京都江戸川区東瑞江3-11-1,35.691021,139.893669,E91396923427844
避難所,下鎌田東小学校,131237,東京都,江戸川区,東京都江戸川区江戸川2-21,35.686803,139.901238,E91396923275921
避難所,下鎌田西小学校,131237,東京都,江戸川区,東京都江戸川区瑞江4-19-10,35.692454,139.892953,E91396923446293
避難所,江戸川小学校,131237,東京都,江戸川区,東京都江戸川区江戸川1-37,35.686277,139.906822,E91396923295166
避難所,一之江小学校,131237,東京都,江戸川区,東京都江戸川区一之江4-5-1,35.689716,139.881152,E91396922614447
避難所,一之江第二小学校,131237,東京都,江戸川区,東京都江戸川区春江町4-16,35.682229,139.878534,E91396922261254
避難所,鹿本小学校,131237,東京都,江戸川区,東京都江戸川区松本2-35-7,35.718610,139.878696,E91396925537898
避難所,鹿骨小学校,131237,東京都,江戸川区,東京都江戸川区鹿骨6-3-5,35.712698,139.884340,E91396925381155
避難所,鹿骨東小学校,131237,東京都,江戸川区,東京都江戸川区鹿骨3-7-1,35.711443,139.892424,E91396926146781
避難所,松本小学校,131237,東京都,江戸川区,東京都江戸川区鹿骨6-9-1,35.715185,139.884102,E91396925379695
避難所,本一色小学校,131237,東京都,江戸川区,東京都江戸川区本一色2-10-1,35.718581,139.872296,E91396925517796
避難所,篠崎小学校,131237,東京都,江戸川区,東京都江戸川区篠崎町3-2-18,35.704819,139.909126,E91396923974534
避難所,篠崎第二小学校,131237,東京都,江戸川区,東京都江戸川区上篠崎1-3-1,35.714438,139.900360,E91396926274968
避難所,篠崎第三小学校,131237,東京都,江戸川区,東京都江戸川区東篠崎1-1-16,35.697649,139.914012,E91396923923512
避難所,篠崎第四小学校,131237,東京都,江戸川区,東京都江戸川区篠崎町8-12-8,35.704781,139.898772,E91396923796512
避難所,篠崎第五小学校,131237,東京都,江戸川区,東京都江戸川区北篠崎2-5-1,35.718343,139.893077,E91396926419916
避難所,南篠崎小学校,131237,東京都,江戸川区,東京都江戸川区南篠崎町4-27-5,35.698234,139.904184,E91396923822971
避難所,鎌田小学校,131237,東京都,江戸川区,東京都江戸川区南篠崎町2-45-18,35.691519,139.904253,E91396923552379
避難所,小岩小学校,131237,東京都,江戸川区,東京都江戸川区東小岩3-20-10,35.732981,139.892457,E91396926779152
避難所,東小岩小学校,131237,東京都,江戸川区,東京都江戸川区東小岩4-12-1,35.729310,139.889233,E91396925965666
避難所,下小岩小学校,131237,東京都,江戸川区,東京都江戸川区南小岩7-8-1,35.728152,139.882817,E91396925942611
避難所,下小岩第二小学校,131237,東京都,江戸川区,東京都江戸川区南小岩5-5-1,35.725785,139.878612,E91396925834223
避難所,上小岩小学校,131237,東京都,江戸川区,東京都江戸川区北小岩7-2-1,35.743424,139.889426,E91396928633425
避難所,上小岩第二小学校,131237,東京都,江戸川区,東京都江戸川区北小岩8-28-11,35.747628,139.886934,E91396928656648
避難所,西小岩小学校,131237,東京都,江戸川区,東京都江戸川区西小岩3-19-12,35.735926,139.877535,E91396928229221
避難所,旧上一色小学校,131237,東京都,江戸川区,東京都江戸川区西小岩2-4-1,35.732890,139.873400,E91396925878212
避難所,上一色南小学校,131237,東京都,江戸川区,東京都江戸川区本一色3-28-24,35.722145,139.871164,E91396925493453
避難所,南小岩小学校,131237,東京都,江戸川区,東京都江戸川区南小岩4-16-1,35.723065,139.885235,E91396925685412
避難所,南小岩第二小学校,131237,東京都,江戸川区,東京都江戸川区南小岩2-16-1,35.721952,139.889244,E91396925692393
避難所,中小岩小学校,131237,東京都,江戸川区,東京都江戸川区北小岩3-12-22,35.737358,139.892436,E91396929143427
避難所,北小岩小学校,131237,東京都,江戸川区,東京都江戸川区北小岩2-15-1,35.740151,139.885202,E91396928382144
避難所,小松川第一中学校,131237,東京都,江戸川区,東京都江戸川区平井4-7-21,35.705615,139.846259,E91396921878344
避難所,小松川第二中学校（夜間）,131237,東京都,江戸川区,東京都江戸川区平井3-20-1,35.702449,139.842939,E91396921768216
避難所,小松川第三中学校,131237,東京都,江戸川区,東京都江戸川区平井5-3-11,35.704759,139.838795,E91396921784511
避難所,松江第一中学校,131237,東京都,江戸川区,東京都江戸川区松江5-5-1,35.688920,139.867279,E91396922422818
避難所,松江第二中学校,131237,東京都,江戸川区,東京都江戸川区松島2-3-1,35.706124,139.859716,E91396921989932
避難所,松江第三中学校,131237,東京都,江戸川区,東京都江戸川区中央1-20-1,35.708718,139.870151,E91396925138183
避難所,松江第四中学校,131237,東京都,江戸川区,東京都江戸川区西一之江1-16-1,35.699082,139.877154,E91396922826719
避難所,松江第五中学校,131237,東京都,江戸川区,東京都江戸川区一之江6-18-1,35.689031,139.877249,E91396922523759
避難所,松江第六中学校,131237,東京都,江戸川区,東京都江戸川区松江7-16-18,35.691144,139.873979,E91396922518996
避難所,二之江中学校,131237,東京都,江戸川区,東京都江戸川区春江町5-3-1,35.681953,139.877234,E91396922229782
避難所,葛西中学校,131237,東京都,江戸川区,東京都江戸川区中葛西2-4-3,35.671498,139.873186,E91396688815486
避難所,葛西第二中学校,131237,東京都,江戸川区,東京都江戸川区宇喜田町1085,35.679070,139.861950,E91396921333124
避難所,葛西第三中学校,131237,東京都,江戸川区,東京都江戸川区中葛西6-6-13,35.659715,139.865420,E91396688179223
避難所,南葛西中学校,131237,東京都,江戸川区,東京都江戸川区南葛西5-12-1,35.645463,139.875081,E91396685827778
避難所,南葛西第二中学校,131237,東京都,江戸川区,東京都江戸川区南葛西5-3-1,35.644789,139.871261,E91396685739199
避難所,西葛西中学校,131237,東京都,江戸川区,東京都江戸川区西葛西5-10-18,35.666258,139.863139,E91396688447463
避難所,東葛西中学校,131237,東京都,江戸川区,東京都江戸川区東葛西6-40-1,35.661089,139.879456,E91396688532511
避難所,清新第一中学校,131237,東京都,江戸川区,東京都江戸川区清新町1-5-14,35.663243,139.851696,E91396687538442
避難所,清新第二中学校,131237,東京都,江戸川区,東京都江戸川区清新町2-1-2,35.656723,139.852304,E91396687268236
避難所,瑞江中学校,131237,東京都,江戸川区,東京都江戸川区江戸川4-16,35.679826,139.884621,E91396922321851
避難所,瑞江第二中学校,131237,東京都,江戸川区,東京都江戸川区瑞江4-54-1,35.694643,139.894666,E91396923482514
避難所,瑞江第三中学校,131237,東京都,江戸川区,東京都江戸川区東瑞江1-38-33,35.691415,139.900075,E91396923541269
避難所,春江中学校,131237,東京都,江戸川区,東京都江戸川区春江町2-47-1,35.700693,139.890937,E91396923741533
避難所,鹿本中学校,131237,東京都,江戸川区,東京都江戸川区松本1-36-1,35.718404,139.876857,E91396925528927
避難所,鹿骨中学校,131237,東京都,江戸川区,東京都江戸川区鹿骨2-12-1,35.707750,139.893540,E91396926124194
避難所,篠崎中学校,131237,東京都,江戸川区,東京都江戸川区篠崎町5-12-19,35.703020,139.908722,E91396923947485
避難所,篠崎第二中学校,131237,東京都,江戸川区,東京都江戸川区下篠崎町14-1,35.699540,139.913086,E91396923928257
避難所,小岩第一中学校,131237,東京都,江戸川区,東京都江戸川区東小岩3-10-8,35.730331,139.891867,E91396926748564
避難所,小岩第二中学校,131237,東京都,江戸川区,東京都江戸川区東小岩1-6-10,35.721399,139.890547,E91396926447735
避難所,小岩第三中学校,131237,東京都,江戸川区,東京都江戸川区北小岩8-19-1,35.747012,139.886145,E91396928652992
避難所,小岩第四中学校,131237,東京都,江戸川区,東京都江戸川区西小岩3-9-18,35.736641,139.874990,E91396928219936
避難所,小岩第五中学校,131237,東京都,江戸川区,東京都江戸川区鹿骨5-27-1,35.717421,139.886076,E91396925625953
避難所,上一色中学校,131237,東京都,江戸川区,東京都江戸川区上一色1-8-11,35.723458,139.872637,E91396925574839
